id_partida,tick,tipo_evento,ganador_final,duracion_final,estrategia_j1,estrategia_j2,elixir_j1,elixir_j2,mano_j1,mano_j2,mazo_j1,mazo_j2,actor_evento,carta_usada,coste_carta,pos_x,pos_y,tropa_vida_maxima,tropa_dano,tropa_rango,tropa_tipo_ataque,tropa_tipo_objetivo,tropa_nivel
partida_2,228,TROPA_DESPLEGADA,JUGADOR_2,237,EstrategiaDefensiva,EstrategiaAleatoria,1,1,Arqueras|Ejército de Esqueletos|Bárbaros|Caballero,Gigante|Príncipe|Bárbaros|Ejército de Esqueletos,Mago de Hielo|Ejército de Esqueletos|Valquiria|Príncipe|Bárbaros|Arqueras|Mini P.E.K.K.A|Caballero,Ejército de Esqueletos|Príncipe|Arqueras|Gigante|Mosquetera|Bárbaros|Mago de Hielo|Caballero,JUGADOR_1,Valquiria,4,6,2,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_2,234,TROPA_DESPLEGADA,JUGADOR_2,237,EstrategiaDefensiva,EstrategiaAleatoria,3,0,Arqueras|Ejército de Esqueletos|Bárbaros|Caballero,Gigante|Príncipe|Bárbaros|Mago de Hielo,Mago de Hielo|Ejército de Esqueletos|Valquiria|Príncipe|Bárbaros|Arqueras|Mini P.E.K.K.A|Caballero,Ejército de Esqueletos|Príncipe|Arqueras|Gigante|Mosquetera|Bárbaros|Mago de Hielo|Caballero,JUGADOR_2,Ejército de Esqueletos,3,7,11,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_2,237,PARTIDA_TERMINADA,JUGADOR_2,237,EstrategiaDefensiva,EstrategiaAleatoria,4,1,Arqueras|Ejército de Esqueletos|Bárbaros|Caballero,Gigante|Príncipe|Bárbaros|Mago de Hielo,Mago de Hielo|Ejército de Esqueletos|Valquiria|Príncipe|Bárbaros|Arqueras|Mini P.E.K.K.A|Caballero,Ejército de Esqueletos|Príncipe|Arqueras|Gigante|Mosquetera|Bárbaros|Mago de Hielo|Caballero,,,,,,,,,,,
partida_3,1,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,5,2,Bárbaros|Gigante|Valquiria|Príncipe,Bárbaros|Mini P.E.K.K.A|Mosquetera|Príncipe,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Ejército de Esqueletos,3,13,17,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,2,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,0,2,Bárbaros|Valquiria|Príncipe|Mosquetera,Bárbaros|Mini P.E.K.K.A|Mosquetera|Príncipe,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Gigante,5,6,2,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_3,6,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,2,0,Bárbaros|Valquiria|Príncipe|Mosquetera,Bárbaros|Mosquetera|Príncipe|Valquiria,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mini P.E.K.K.A,4,3,31,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,16,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,0,3,Bárbaros|Valquiria|Mosquetera|Ejército de Esqueletos,Bárbaros|Mosquetera|Príncipe|Valquiria,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Príncipe,5,6,2,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,18,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,1,0,Bárbaros|Valquiria|Mosquetera|Ejército de Esqueletos,Bárbaros|Príncipe|Valquiria|P.E.K.K.A,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mosquetera,4,15,30,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,30,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,5,0,Bárbaros|Valquiria|Mosquetera|Ejército de Esqueletos,Bárbaros|Príncipe|P.E.K.K.A|Mago,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Valquiria,4,10,24,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_3,33,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,2,1,Bárbaros|Mosquetera|Ejército de Esqueletos|Mini P.E.K.K.A,Bárbaros|Príncipe|P.E.K.K.A|Mago,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Valquiria,4,6,2,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_3,42,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,1,4,Bárbaros|Mosquetera|Ejército de Esqueletos|Mago,Bárbaros|Príncipe|P.E.K.K.A|Mago,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mini P.E.K.K.A,4,6,2,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,45,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,2,0,Bárbaros|Mosquetera|Ejército de Esqueletos|Mago,Príncipe|P.E.K.K.A|Mago|Ejército de Esqueletos,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Bárbaros,5,9,31,300,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,54,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,1,3,Bárbaros|Ejército de Esqueletos|Mago|Gigante,Príncipe|P.E.K.K.A|Mago|Ejército de Esqueletos,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mosquetera,4,6,2,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,55,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,1,0,Bárbaros|Ejército de Esqueletos|Mago|Gigante,Príncipe|P.E.K.K.A|Mago|Mini P.E.K.K.A,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Ejército de Esqueletos,3,5,18,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,66,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,0,4,Bárbaros|Ejército de Esqueletos|Mago|Príncipe,Príncipe|P.E.K.K.A|Mago|Mini P.E.K.K.A,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Gigante,5,6,2,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_3,66,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,0,0,Bárbaros|Ejército de Esqueletos|Mago|Príncipe,Príncipe|P.E.K.K.A|Mago|Mosquetera,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mini P.E.K.K.A,4,9,23,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,80,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,4,0,Bárbaros|Ejército de Esqueletos|Mago|Príncipe,Príncipe|P.E.K.K.A|Mago|Valquiria,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mosquetera,4,13,31,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,83,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,0,1,Bárbaros|Ejército de Esqueletos|Mago|Valquiria,Príncipe|P.E.K.K.A|Mago|Valquiria,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Príncipe,5,6,2,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,90,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,3,0,Bárbaros|Ejército de Esqueletos|Mago|Valquiria,Príncipe|P.E.K.K.A|Mago|Bárbaros,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Valquiria,4,12,22,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_3,99,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,2,3,Bárbaros|Ejército de Esqueletos|Mago|Mini P.E.K.K.A,Príncipe|P.E.K.K.A|Mago|Bárbaros,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Valquiria,4,6,2,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_3,105,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,4,0,Bárbaros|Ejército de Esqueletos|Mago|Mini P.E.K.K.A,P.E.K.K.A|Mago|Bárbaros|Ejército de Esqueletos,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Príncipe,5,10,24,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,110,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,1,1,Bárbaros|Ejército de Esqueletos|Mago|Mosquetera,P.E.K.K.A|Mago|Bárbaros|Ejército de Esqueletos,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mini P.E.K.K.A,4,6,2,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,114,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,3,0,Bárbaros|Ejército de Esqueletos|Mago|Mosquetera,P.E.K.K.A|Mago|Bárbaros|Mini P.E.K.K.A,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Ejército de Esqueletos,3,3,28,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,120,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,0,2,Bárbaros|Ejército de Esqueletos|Mosquetera|Gigante,P.E.K.K.A|Mago|Bárbaros|Mini P.E.K.K.A,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mago,5,6,2,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_3,126,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,2,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Gigante,P.E.K.K.A|Mago|Bárbaros|Mosquetera,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mini P.E.K.K.A,4,15,28,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,136,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,0,3,Bárbaros|Ejército de Esqueletos|Mosquetera|Príncipe,P.E.K.K.A|Mago|Bárbaros|Mosquetera,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Gigante,5,6,2,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_3,138,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,1,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Príncipe,P.E.K.K.A|Mago|Bárbaros|Valquiria,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mosquetera,4,2,31,340,100,6,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,150,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,5,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Príncipe,P.E.K.K.A|Mago|Bárbaros|Príncipe,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Valquiria,4,1,22,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_3,152,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,0,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Valquiria,P.E.K.K.A|Mago|Bárbaros|Príncipe,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Príncipe,5,6,2,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,165,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,1,5,Bárbaros|Ejército de Esqueletos|Mosquetera|Mini P.E.K.K.A,P.E.K.K.A|Mago|Bárbaros|Príncipe,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Valquiria,4,6,2,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_3,165,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,1,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Mini P.E.K.K.A,P.E.K.K.A|Bárbaros|Príncipe|Ejército de Esqueletos,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Mago,5,13,22,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_3,174,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,4,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Mini P.E.K.K.A,P.E.K.K.A|Bárbaros|Príncipe|Mini P.E.K.K.A,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Ejército de Esqueletos,3,0,27,51,51,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,177,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,1,1,Bárbaros|Ejército de Esqueletos|Mosquetera|Mago,P.E.K.K.A|Bárbaros|Príncipe|Mini P.E.K.K.A,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mini P.E.K.K.A,4,6,2,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_3,180,PARTIDA_TERMINADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaMenorCosto,2,2,Bárbaros|Ejército de Esqueletos|Mosquetera|Mago,P.E.K.K.A|Bárbaros|Príncipe|Mini P.E.K.K.A,Mini P.E.K.K.A|Valquiria|Gigante|Ejército de Esqueletos|Príncipe|Mosquetera|Mago|Bárbaros,Valquiria|Mago|Bárbaros|Príncipe|Mosquetera|Mini P.E.K.K.A|P.E.K.K.A|Ejército de Esqueletos,,,,,,,,,,,
partida_4,1,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,0,5,Ejército de Esqueletos|Arqueras|Mago|Mago de Hielo,Valquiria|Ejército de Esqueletos|Bárbaros|Mago,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Gigante,5,6,2,2000,120,1,INDIVIDUAL,ESTRUCTURAS,5
partida_4,1,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,0,1,Ejército de Esqueletos|Arqueras|Mago|Mago de Hielo,Ejército de Esqueletos|Bárbaros|Mago|Caballero,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Valquiria,4,6,28,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,12,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,4,2,Ejército de Esqueletos|Arqueras|Mago|Mago de Hielo,Ejército de Esqueletos|Bárbaros|Mago|P.E.K.K.A,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Caballero,3,6,28,660,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,15,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,2,3,Ejército de Esqueletos|Arqueras|Mago|Mini P.E.K.K.A,Ejército de Esqueletos|Bárbaros|Mago|P.E.K.K.A,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Mago de Hielo,3,6,2,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,21,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,4,0,Ejército de Esqueletos|Arqueras|Mago|Mini P.E.K.K.A,Ejército de Esqueletos|Bárbaros|P.E.K.K.A|Mago de Hielo,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Mago,5,6,28,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,24,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,1,1,Ejército de Esqueletos|Arqueras|Mago|Príncipe,Ejército de Esqueletos|Bárbaros|P.E.K.K.A|Mago de Hielo,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Mini P.E.K.K.A,4,6,2,600,340,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,37,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,0,5,Ejército de Esqueletos|Arqueras|Mago|P.E.K.K.A,Ejército de Esqueletos|Bárbaros|P.E.K.K.A|Mago de Hielo,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Príncipe,5,6,2,1100,220,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,38,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,0,2,Ejército de Esqueletos|Arqueras|Mago|P.E.K.K.A,Ejército de Esqueletos|Bárbaros|P.E.K.K.A|Arqueras,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Mago de Hielo,3,6,28,590,63,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,46,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,3,0,Ejército de Esqueletos|Arqueras|Mago|P.E.K.K.A,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Valquiria,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Bárbaros,5,6,28,300,75,1,INDIVIDUAL,TROPAS_Y_ESTRUCTURAS,5
partida_4,51,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,0,2,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Gigante,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Valquiria,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_1,Mago,5,6,2,340,130,5,AREA,TROPAS_Y_ESTRUCTURAS,5
partida_4,60,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaDefensiva,3,1,Ejército de Esqueletos|Arqueras|P.E.K.K.A|Gigante,Ejército de Esqueletos|P.E.K.K.A|Arqueras|Caballero,P.E.K.K.A|Mago|Mago de Hielo|Gigante|Mini P.E.K.K.A|Príncipe|Ejército de Esqueletos|Arqueras,Caballero|Bárbaros|Ejército de Esqueletos|P.E.K.K.A|Mago de Hielo|Valquiria|Mago|Arqueras,JUGADOR_2,Valquiria,4,6,28,880,120,1,AREA,TROPAS_Y_ESTRUCTURAS,5
