id_partida,segundo,jugador_id,tipo_evento,detalles
PARTIDA_0044_5c0bd379,51,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Valquiria por 63 de daño"
PARTIDA_0044_5c0bd379,51,2,ATAQUE_REALIZADO,"Arqueras atacó a Príncipe por 33 de daño"
PARTIDA_0044_5c0bd379,52,1,ATAQUE_REALIZADO,"Príncipe atacó a Valquiria por 220 de daño"
PARTIDA_0044_5c0bd379,52,2,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0044_5c0bd379,52,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Valquiria por 63 de daño"
PARTIDA_0044_5c0bd379,52,2,ATAQUE_REALIZADO,"Arqueras atacó a Príncipe por 33 de daño"
PARTIDA_0044_5c0bd379,53,1,ATAQUE_REALIZADO,"Príncipe atacó a Valquiria por 220 de daño"
PARTIDA_0044_5c0bd379,53,2,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0044_5c0bd379,53,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Valquiria por 63 de daño"
PARTIDA_0044_5c0bd379,53,1,ATAQUE_REALIZADO,"Mosquetera atacó a Valquiria por 100 de daño"
PARTIDA_0044_5c0bd379,53,2,TROPA_MUERTA,"Tropa destruida: Valquiria"
PARTIDA_0044_5c0bd379,53,2,ATAQUE_REALIZADO,"Arqueras atacó a Príncipe por 33 de daño"
PARTIDA_0044_5c0bd379,54,2,ATAQUE_REALIZADO,"Arqueras atacó a Príncipe por 33 de daño"
PARTIDA_0044_5c0bd379,55,2,ATAQUE_REALIZADO,"Arqueras atacó a Príncipe por 33 de daño"
PARTIDA_0044_5c0bd379,56,2,ATAQUE_REALIZADO,"Arqueras atacó a Príncipe por 33 de daño"
PARTIDA_0044_5c0bd379,57,1,ATAQUE_REALIZADO,"Príncipe atacó a Arqueras por 220 de daño"
PARTIDA_0044_5c0bd379,57,2,TROPA_MUERTA,"Tropa destruida: Arqueras"
PARTIDA_0044_5c0bd379,59,2,TROPA_DESPLEGADA,"Carta: Mosquetera (costo: 4) en (0,31)"
PARTIDA_0044_5c0bd379,61,1,TROPA_DESPLEGADA,"Carta: Gigante (costo: 5) en (6,2)"
PARTIDA_0044_5c0bd379,68,2,TROPA_DESPLEGADA,"Carta: Ejército de Esqueletos (costo: 3) en (17,29)"
PARTIDA_0044_5c0bd379,71,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Príncipe por 42 de daño"
PARTIDA_0044_5c0bd379,73,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Príncipe por 42 de daño"
PARTIDA_0044_5c0bd379,73,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,74,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,75,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Príncipe por 42 de daño"
PARTIDA_0044_5c0bd379,75,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,76,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,77,1,TROPA_DESPLEGADA,"Carta: Príncipe (costo: 5) en (6,2)"
PARTIDA_0044_5c0bd379,77,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Príncipe por 42 de daño"
PARTIDA_0044_5c0bd379,77,1,ATAQUE_REALIZADO,"Príncipe atacó a TorrePrincesa por 220 de daño"
PARTIDA_0044_5c0bd379,77,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a TorrePrincesa por 63 de daño"
PARTIDA_0044_5c0bd379,77,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mosquetera por 63 de daño"
PARTIDA_0044_5c0bd379,77,1,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,77,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,77,1,TROPA_MUERTA,"Tropa destruida: Príncipe"
PARTIDA_0044_5c0bd379,78,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a TorrePrincesa por 63 de daño"
PARTIDA_0044_5c0bd379,78,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mosquetera por 63 de daño"
PARTIDA_0044_5c0bd379,78,1,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,79,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a TorrePrincesa por 63 de daño"
PARTIDA_0044_5c0bd379,79,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mosquetera por 63 de daño"
PARTIDA_0044_5c0bd379,79,1,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,80,2,TROPA_DESPLEGADA,"Carta: Mini P.E.K.K.A (costo: 4) en (3,14)"
PARTIDA_0044_5c0bd379,80,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a TorrePrincesa por 63 de daño"
PARTIDA_0044_5c0bd379,80,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mosquetera por 63 de daño"
PARTIDA_0044_5c0bd379,80,1,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,80,2,ATAQUE_REALIZADO,"Ejército de Esqueletos atacó a Mago de Hielo por 51 de daño"
PARTIDA_0044_5c0bd379,81,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a TorrePrincesa por 63 de daño"
PARTIDA_0044_5c0bd379,81,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mosquetera por 63 de daño"
PARTIDA_0044_5c0bd379,81,1,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,81,2,ATAQUE_REALIZADO,"Ejército de Esqueletos atacó a Mago de Hielo por 51 de daño"
PARTIDA_0044_5c0bd379,82,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a TorrePrincesa por 63 de daño"
PARTIDA_0044_5c0bd379,82,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mosquetera por 63 de daño"
PARTIDA_0044_5c0bd379,82,2,TROPA_MUERTA,"Tropa destruida: Mosquetera"
PARTIDA_0044_5c0bd379,82,1,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,82,2,ATAQUE_REALIZADO,"Ejército de Esqueletos atacó a Mago de Hielo por 51 de daño"
PARTIDA_0044_5c0bd379,82,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Mosquetera por 340 de daño"
PARTIDA_0044_5c0bd379,82,1,TROPA_MUERTA,"Tropa destruida: Mosquetera"
PARTIDA_0044_5c0bd379,83,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a TorrePrincesa por 63 de daño"
PARTIDA_0044_5c0bd379,83,2,ATAQUE_REALIZADO,"Ejército de Esqueletos atacó a Mago de Hielo por 51 de daño"
PARTIDA_0044_5c0bd379,83,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Mago de Hielo por 340 de daño"
PARTIDA_0044_5c0bd379,84,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a TorrePrincesa por 63 de daño"
PARTIDA_0044_5c0bd379,84,2,ATAQUE_REALIZADO,"Ejército de Esqueletos atacó a Mago de Hielo por 51 de daño"
PARTIDA_0044_5c0bd379,84,1,TROPA_MUERTA,"Tropa destruida: Mago de Hielo"
PARTIDA_0044_5c0bd379,89,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,90,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,91,1,TROPA_DESPLEGADA,"Carta: Caballero (costo: 3) en (6,2)"
PARTIDA_0044_5c0bd379,91,2,ATAQUE_REALIZADO,"Ejército de Esqueletos atacó a Gigante por 51 de daño"
PARTIDA_0044_5c0bd379,91,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,92,2,TROPA_DESPLEGADA,"Carta: Valquiria (costo: 4) en (12,20)"
PARTIDA_0044_5c0bd379,92,2,ATAQUE_REALIZADO,"Ejército de Esqueletos atacó a Gigante por 51 de daño"
PARTIDA_0044_5c0bd379,92,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,93,2,ATAQUE_REALIZADO,"Ejército de Esqueletos atacó a Gigante por 51 de daño"
PARTIDA_0044_5c0bd379,93,1,ATAQUE_REALIZADO,"Príncipe atacó a Ejército de Esqueletos por 220 de daño"
PARTIDA_0044_5c0bd379,93,2,TROPA_MUERTA,"Tropa destruida: Ejército de Esqueletos"
PARTIDA_0044_5c0bd379,93,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,94,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,94,1,TROPA_MUERTA,"Tropa destruida: Gigante"
PARTIDA_0044_5c0bd379,95,1,ATAQUE_REALIZADO,"Príncipe atacó a Mini P.E.K.K.A por 220 de daño"
PARTIDA_0044_5c0bd379,95,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Príncipe por 340 de daño"
PARTIDA_0044_5c0bd379,96,1,ATAQUE_REALIZADO,"Príncipe atacó a Mini P.E.K.K.A por 220 de daño"
PARTIDA_0044_5c0bd379,96,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Príncipe por 340 de daño"
PARTIDA_0044_5c0bd379,97,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,97,1,ATAQUE_REALIZADO,"Príncipe atacó a Mini P.E.K.K.A por 220 de daño"
PARTIDA_0044_5c0bd379,97,2,TROPA_MUERTA,"Tropa destruida: Mini P.E.K.K.A"
PARTIDA_0044_5c0bd379,98,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,99,1,TROPA_DESPLEGADA,"Carta: Mago de Hielo (costo: 3) en (6,2)"
PARTIDA_0044_5c0bd379,99,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,100,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,101,2,TROPA_DESPLEGADA,"Carta: Arqueras (costo: 3) en (1,19)"
PARTIDA_0044_5c0bd379,101,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,102,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,103,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,103,2,ATAQUE_REALIZADO,"Arqueras atacó a Príncipe por 33 de daño"
PARTIDA_0044_5c0bd379,104,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,104,2,ATAQUE_REALIZADO,"Arqueras atacó a Príncipe por 33 de daño"
PARTIDA_0044_5c0bd379,105,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,105,2,ATAQUE_REALIZADO,"Arqueras atacó a Príncipe por 33 de daño"
PARTIDA_0044_5c0bd379,106,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,106,2,ATAQUE_REALIZADO,"Arqueras atacó a Príncipe por 33 de daño"
PARTIDA_0044_5c0bd379,107,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,108,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorrePrincesa por 100 de daño"
PARTIDA_0044_5c0bd379,108,2,TORRE_DESTRUIDA,"Torre destruida: TorrePrincesa"
PARTIDA_0044_5c0bd379,109,1,TROPA_DESPLEGADA,"Carta: Mosquetera (costo: 4) en (6,2)"
PARTIDA_0044_5c0bd379,109,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,110,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,111,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,111,1,TROPA_MUERTA,"Tropa destruida: Príncipe"
PARTIDA_0044_5c0bd379,111,2,ATAQUE_REALIZADO,"Valquiria atacó a Caballero por 120 de daño"
PARTIDA_0044_5c0bd379,111,2,ATAQUE_REALIZADO,"Valquiria atacó a Mago de Hielo por 120 de daño"
PARTIDA_0044_5c0bd379,111,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mosquetera por 63 de daño"
PARTIDA_0044_5c0bd379,112,2,ATAQUE_REALIZADO,"Mosquetera atacó a Caballero por 100 de daño"
PARTIDA_0044_5c0bd379,112,2,ATAQUE_REALIZADO,"Valquiria atacó a Caballero por 120 de daño"
PARTIDA_0044_5c0bd379,112,2,ATAQUE_REALIZADO,"Valquiria atacó a Mago de Hielo por 120 de daño"
PARTIDA_0044_5c0bd379,112,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mosquetera por 63 de daño"
PARTIDA_0044_5c0bd379,113,2,TROPA_DESPLEGADA,"Carta: Mosquetera (costo: 4) en (7,17)"
PARTIDA_0044_5c0bd379,113,2,ATAQUE_REALIZADO,"Mosquetera atacó a Caballero por 100 de daño"
PARTIDA_0044_5c0bd379,113,2,ATAQUE_REALIZADO,"Valquiria atacó a Caballero por 120 de daño"
PARTIDA_0044_5c0bd379,113,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mosquetera por 63 de daño"
PARTIDA_0044_5c0bd379,114,2,ATAQUE_REALIZADO,"Mosquetera atacó a Caballero por 100 de daño"
PARTIDA_0044_5c0bd379,114,1,TROPA_MUERTA,"Tropa destruida: Caballero"
PARTIDA_0044_5c0bd379,114,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mosquetera por 63 de daño"
PARTIDA_0044_5c0bd379,115,2,ATAQUE_REALIZADO,"Mosquetera atacó a Mago de Hielo por 100 de daño"
PARTIDA_0044_5c0bd379,115,2,ATAQUE_REALIZADO,"Valquiria atacó a Mago de Hielo por 120 de daño"
PARTIDA_0044_5c0bd379,115,1,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mosquetera por 63 de daño"
PARTIDA_0044_5c0bd379,115,1,ATAQUE_REALIZADO,"Mosquetera atacó a Valquiria por 100 de daño"
PARTIDA_0044_5c0bd379,116,2,ATAQUE_REALIZADO,"Mosquetera atacó a Mago de Hielo por 100 de daño"
PARTIDA_0044_5c0bd379,116,2,ATAQUE_REALIZADO,"Valquiria atacó a Mago de Hielo por 120 de daño"
PARTIDA_0044_5c0bd379,116,1,TROPA_MUERTA,"Tropa destruida: Mago de Hielo"
PARTIDA_0044_5c0bd379,116,1,ATAQUE_REALIZADO,"Mosquetera atacó a Valquiria por 100 de daño"
PARTIDA_0044_5c0bd379,117,1,ATAQUE_REALIZADO,"Mosquetera atacó a Valquiria por 100 de daño"
PARTIDA_0044_5c0bd379,118,1,ATAQUE_REALIZADO,"Mosquetera atacó a Valquiria por 100 de daño"
PARTIDA_0044_5c0bd379,119,1,TROPA_DESPLEGADA,"Carta: Gigante (costo: 5) en (6,2)"
PARTIDA_0044_5c0bd379,119,2,ATAQUE_REALIZADO,"Arqueras atacó a Mosquetera por 33 de daño"
PARTIDA_0044_5c0bd379,119,1,ATAQUE_REALIZADO,"Mosquetera atacó a Valquiria por 100 de daño"
PARTIDA_0044_5c0bd379,120,2,ATAQUE_REALIZADO,"Arqueras atacó a Mosquetera por 33 de daño"
PARTIDA_0044_5c0bd379,120,1,ATAQUE_REALIZADO,"Mosquetera atacó a Valquiria por 100 de daño"
PARTIDA_0044_5c0bd379,121,1,ATAQUE_REALIZADO,"TorreRey atacó a Valquiria por 70 de daño"
PARTIDA_0044_5c0bd379,121,2,ATAQUE_REALIZADO,"Arqueras atacó a Mosquetera por 33 de daño"
PARTIDA_0044_5c0bd379,121,1,ATAQUE_REALIZADO,"Mosquetera atacó a Valquiria por 100 de daño"
PARTIDA_0044_5c0bd379,122,2,TROPA_DESPLEGADA,"Carta: Ejército de Esqueletos (costo: 3) en (17,21)"
PARTIDA_0044_5c0bd379,122,2,ATAQUE_REALIZADO,"Arqueras atacó a Mosquetera por 33 de daño"
PARTIDA_0044_5c0bd379,122,1,ATAQUE_REALIZADO,"Mosquetera atacó a Valquiria por 100 de daño"
PARTIDA_0044_5c0bd379,123,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorreRey por 100 de daño"
PARTIDA_0044_5c0bd379,123,2,ATAQUE_REALIZADO,"Valquiria atacó a Mosquetera por 120 de daño"
PARTIDA_0044_5c0bd379,123,2,ATAQUE_REALIZADO,"Valquiria atacó a TorreRey por 120 de daño"
PARTIDA_0044_5c0bd379,123,2,ATAQUE_REALIZADO,"Arqueras atacó a Mosquetera por 33 de daño"
PARTIDA_0044_5c0bd379,123,1,ATAQUE_REALIZADO,"Mosquetera atacó a Valquiria por 100 de daño"
PARTIDA_0044_5c0bd379,123,2,TROPA_MUERTA,"Tropa destruida: Valquiria"
PARTIDA_0044_5c0bd379,124,2,ATAQUE_REALIZADO,"Mosquetera atacó a TorreRey por 100 de daño"
PARTIDA_0044_5c0bd379,124,2,ATAQUE_REALIZADO,"Arqueras atacó a Mosquetera por 33 de daño"
PARTIDA_0044_5c0bd379,124,1,ATAQUE_REALIZADO,"Mosquetera atacó a Mosquetera por 100 de daño"
PARTIDA_0044_5c0bd379,124,2,TROPA_MUERTA,"Tropa destruida: Mosquetera"
PARTIDA_0044_5c0bd379,125,2,ATAQUE_REALIZADO,"Arqueras atacó a Mosquetera por 33 de daño"
PARTIDA_0044_5c0bd379,125,1,TROPA_MUERTA,"Tropa destruida: Mosquetera"
PARTIDA_0044_5c0bd379,127,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,128,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,129,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,130,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,131,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,131,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,132,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,132,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,133,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,133,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,134,1,TROPA_DESPLEGADA,"Carta: Príncipe (costo: 5) en (6,2)"
PARTIDA_0044_5c0bd379,134,2,TROPA_DESPLEGADA,"Carta: Mini P.E.K.K.A (costo: 4) en (6,18)"
PARTIDA_0044_5c0bd379,134,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,134,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,135,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,135,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,136,1,ATAQUE_REALIZADO,"TorreRey atacó a Ejército de Esqueletos por 70 de daño"
PARTIDA_0044_5c0bd379,136,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,136,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,137,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,137,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,138,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,138,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,138,2,ATAQUE_REALIZADO,"Ejército de Esqueletos atacó a TorreRey por 51 de daño"
PARTIDA_0044_5c0bd379,139,1,ATAQUE_REALIZADO,"TorreRey atacó a Ejército de Esqueletos por 70 de daño"
PARTIDA_0044_5c0bd379,139,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,139,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,139,2,ATAQUE_REALIZADO,"Ejército de Esqueletos atacó a TorreRey por 51 de daño"
PARTIDA_0044_5c0bd379,139,1,ATAQUE_REALIZADO,"Príncipe atacó a Ejército de Esqueletos por 220 de daño"
PARTIDA_0044_5c0bd379,139,2,TROPA_MUERTA,"Tropa destruida: Ejército de Esqueletos"
PARTIDA_0044_5c0bd379,140,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,140,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,141,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,141,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,142,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,142,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,142,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,143,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,143,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,143,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,144,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,144,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,144,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,145,2,ATAQUE_REALIZADO,"Arqueras atacó a TorreRey por 33 de daño"
PARTIDA_0044_5c0bd379,145,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,145,1,ATAQUE_REALIZADO,"Príncipe atacó a Arqueras por 220 de daño"
PARTIDA_0044_5c0bd379,145,2,TROPA_MUERTA,"Tropa destruida: Arqueras"
PARTIDA_0044_5c0bd379,145,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,146,2,TROPA_DESPLEGADA,"Carta: Valquiria (costo: 4) en (10,10)"
PARTIDA_0044_5c0bd379,146,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,146,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,147,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,147,1,ATAQUE_REALIZADO,"Príncipe atacó a Valquiria por 220 de daño"
PARTIDA_0044_5c0bd379,147,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0044_5c0bd379,147,1,TROPA_MUERTA,"Tropa destruida: Gigante"
PARTIDA_0044_5c0bd379,147,2,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0044_5c0bd379,148,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,148,1,ATAQUE_REALIZADO,"Príncipe atacó a Valquiria por 220 de daño"
PARTIDA_0044_5c0bd379,148,2,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0044_5c0bd379,149,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,149,1,ATAQUE_REALIZADO,"Príncipe atacó a Valquiria por 220 de daño"
PARTIDA_0044_5c0bd379,149,2,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0044_5c0bd379,150,1,TROPA_DESPLEGADA,"Carta: Caballero (costo: 3) en (6,2)"
PARTIDA_0044_5c0bd379,150,2,ATAQUE_REALIZADO,"Mosquetera atacó a Gigante por 100 de daño"
PARTIDA_0044_5c0bd379,150,1,TROPA_MUERTA,"Tropa destruida: Gigante"
PARTIDA_0044_5c0bd379,150,1,ATAQUE_REALIZADO,"Príncipe atacó a Valquiria por 220 de daño"
PARTIDA_0044_5c0bd379,150,2,TROPA_MUERTA,"Tropa destruida: Valquiria"
PARTIDA_0044_5c0bd379,151,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,152,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,153,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,154,2,ATAQUE_REALIZADO,"Mosquetera atacó a Príncipe por 100 de daño"
PARTIDA_0044_5c0bd379,154,2,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Príncipe por 340 de daño"
PARTIDA_0044_5c0bd379,154,1,TROPA_MUERTA,"Tropa destruida: Príncipe"
PARTIDA_0044_5c0bd379,155,2,TROPA_DESPLEGADA,"Carta: Arqueras (costo: 3) en (0,28)"
PARTIDA_0044_5c0bd379,155,2,ATAQUE_REALIZADO,"Mosquetera atacó a Caballero por 100 de daño"
PARTIDA_0044_5c0bd379,156,2,ATAQUE_REALIZADO,"Mosquetera atacó a Caballero por 100 de daño"
PARTIDA_0044_5c0bd379,157,1,ATAQUE_REALIZADO,"TorreRey atacó a Mini P.E.K.K.A por 70 de daño"
